text,pred,label,prob,anger,disgust,fear,joy,neutral,sadness,surprise
"The Widow Douglas
she took me for her son, and allowed she would sivilize me; but it was
rough living in the house all the time, considering how dismal regular
and decent the widow was in all her ways; and so when I couldn’t stand
it no longer I lit out.",5,sadness,0.6716732978820801,0.09243142604827881,0.16057756543159485,0.04557356238365173,0.00519174337387085,0.016598761081695557,0.6716732978820801,0.007953676395118237
"I got into my old rags and my sugar-hogshead
again, and was free and satisfied.",3,joy,0.9215171337127686,0.010839274153113365,0.008524993434548378,0.000287651433609426,0.9215171337127686,0.04908911511301994,0.00637064641341567,0.0033713141456246376
"But Tom Sawyer he hunted me up and
said he was going to start a band of robbers, and I might join if I
would go back to the widow and be respectable.",2,fear,0.6271958947181702,0.17310357093811035,0.03598345071077347,0.6271958947181702,0.02643544413149357,0.09249693900346756,0.04138519987463951,0.003399592824280262
So I went back.,4,neutral,0.7659000158309937,0.03278825804591179,0.10072185099124908,0.017031624913215637,0.014574986882507801,0.7659000158309937,0.05826181545853615,0.010721461847424507
"The widow she cried over me, and called me a poor lost lamb, and she
called me a lot of other names, too, but she never meant no harm by it.",1,disgust,0.43085819482803345,0.11898255348205566,0.43085819482803345,0.006592585239559412,0.005570008419454098,0.041646264493465424,0.3926088809967041,0.0037415616679936647
"She put me in them new clothes again, and I couldn’t do nothing but
sweat and sweat, and feel all cramped up.",5,sadness,0.7432801127433777,0.029361523687839508,0.09249097108840942,0.05177485570311546,0.004840270150452852,0.07050485163927078,0.7432801127433777,0.007747428026050329
"Well, then, the old thing
commenced again.",4,neutral,0.8883382081985474,0.01268334873020649,0.052530039101839066,0.0052087740041315556,0.003415484447032213,0.8883382081985474,0.02538054995238781,0.012443618848919868
"The widow rung a bell for supper, and you had to come
to time.",4,neutral,0.3736465573310852,0.03490544483065605,0.13508301973342896,0.03434456139802933,0.012473356910049915,0.3736465573310852,0.36222586035728455,0.04732122644782066
"When you got to the table you couldn’t go right to eating, but
you had to wait for the widow to tuck down her head and grumble a
little over the victuals, though there warn’t really anything the
matter with them,—that is, nothing only everything was cooked by
itself.",4,neutral,0.5016201138496399,0.1834070086479187,0.22385747730731964,0.020201127976179123,0.013156723231077194,0.5016201138496399,0.031066667288541794,0.026690814644098282
"In a barrel of odds and ends it is different; things get mixed
up, and the juice kind of swaps around, and the things go better.",4,neutral,0.9347724914550781,0.013272801414132118,0.015497120097279549,0.0017141032731160522,0.007873555645346642,0.9347724914550781,0.005588599015027285,0.02128133922815323
"After supper she got out her book and learned me about Moses and the
Bulrushers, and I was in a sweat to find out all about him; but
by-and-by she let it out that Moses had been dead a considerable long
time; so then I didn’t care no more about him, because I don’t take no
stock in dead people.",4,neutral,0.49333593249320984,0.10225679725408554,0.17281822860240936,0.036543622612953186,0.019579822197556496,0.49333593249320984,0.11173460632562637,0.06373097747564316
"Pretty soon I wanted to smoke, and asked the widow to let me.",1,disgust,0.6371356248855591,0.046093229204416275,0.6371356248855591,0.23815004527568817,0.006839366629719734,0.016071967780590057,0.048850007355213165,0.006859786342829466
"But she
wouldn’t.",4,neutral,0.5002028346061707,0.1360604166984558,0.07788392156362534,0.040042977780103683,0.007385450415313244,0.5002028346061707,0.14710086584091187,0.09132358431816101
"She said it was a mean practice and wasn’t clean, and I must
try to not do it any more.",0,anger,0.41716456413269043,0.41716456413269043,0.4045572280883789,0.013452117331326008,0.002351757138967514,0.07408570498228073,0.08569557964801788,0.00269304309040308
That is just the way with some people.,4,neutral,0.7802491784095764,0.057423174381256104,0.1377810537815094,0.002491592662408948,0.0022281836718320847,0.7802491784095764,0.01122914906591177,0.008597655221819878
"They
get down on a thing when they don’t know nothing about it.",1,disgust,0.34501180052757263,0.29441797733306885,0.34501180052757263,0.016939785331487656,0.007699241396039724,0.2724517285823822,0.03544715791940689,0.028032314032316208
"Here she was
a-bothering about Moses, which was no kin to her, and no use to
anybody, being gone, you see, yet finding a power of fault with me for
doing a thing that had some good in it.",0,anger,0.29180988669395447,0.27382174134254456,0.29180988669395447,0.007025124505162239,0.1023087278008461,0.23373663425445557,0.05611617490649223,0.03518163040280342
"And she took snuff, too; of
course that was all right, because she done it herself.",4,neutral,0.44190093874931335,0.25074291229248047,0.2663426101207733,0.0063058165833354,0.00992153212428093,0.44190093874931335,0.021540526300668716,0.0032457627821713686
"Her sister, Miss Watson, a tolerable slim old maid, with goggles on,
had just come to live with her, and took a set at me now with a
spelling-book.",4,neutral,0.5114604234695435,0.057025253772735596,0.12628082931041718,0.03459633141756058,0.10677230358123779,0.5114604234695435,0.10625295341014862,0.05761180818080902
"She worked me middling hard for about an hour, and then
the widow made her ease up.",4,neutral,0.6525989174842834,0.050976794213056564,0.19092226028442383,0.005767876747995615,0.06031840294599533,0.6525989174842834,0.022913271561264992,0.016502393409609795
I couldn’t stood it much longer.,1,disgust,0.2856278419494629,0.08465874940156937,0.2856278419494629,0.04537976533174515,0.004899491090327501,0.20666970312595367,0.2098897397518158,0.1628747284412384
"Then for
an hour it was deadly dull, and I was fidgety.",5,sadness,0.6685124039649963,0.027194716036319733,0.13373509049415588,0.10338855534791946,0.011004895903170109,0.04624991863965988,0.6685124039649963,0.009914456866681576
"Miss Watson would say,
“Don’t put your feet up there, Huckleberry;” and “Don’t scrunch up like
that, Huckleberry—set up straight;” and pretty soon she would say,
“Don’t gap and stretch like that, Huckleberry—why don’t you try to
behave?” Then she told me all about the bad place, and I said I wished
I was there.",4,neutral,0.2879370152950287,0.1180279329419136,0.14955119788646698,0.24438214302062988,0.01040832232683897,0.2879370152950287,0.09063789248466492,0.0990554615855217
"She got mad then, but I didn’t mean no harm.",0,anger,0.6709679365158081,0.6709679365158081,0.13195092976093292,0.015416886657476425,0.007897347211837769,0.10593928396701813,0.06095859780907631,0.006869000382721424
"All I wanted
was to go somewheres; all I wanted was a change, I warn’t particular.",4,neutral,0.8307130932807922,0.02516944333910942,0.03303534537553787,0.04430242255330086,0.007585837505757809,0.8307130932807922,0.04631026089191437,0.01288367249071598
"She said it was wicked to say what I said; said she wouldn’t say it for
the whole world; she was going to live so as to go to the good place.",4,neutral,0.33356305956840515,0.2969137132167816,0.25178763270378113,0.014426677487790585,0.0515003502368927,0.33356305956840515,0.04866311699151993,0.0031454404816031456
"Well, I couldn’t see no advantage in going where she was going, so I
made up my mind I wouldn’t try for it.",4,neutral,0.7494528889656067,0.07014498859643936,0.058001723140478134,0.07055467367172241,0.007710548583418131,0.7494528889656067,0.03869381919503212,0.005441360175609589
"But I never said so, because it
would only make trouble, and wouldn’t do no good.",4,neutral,0.4087947905063629,0.1538599729537964,0.1266648918390274,0.1464666724205017,0.0077364458702504635,0.4087947905063629,0.15276971459388733,0.003707580966874957
"Now she had got a start, and she went on and told me all about the good
place.",4,neutral,0.4276641607284546,0.2574678659439087,0.25628462433815,0.007750846445560455,0.019343402236700058,0.4276641607284546,0.014048049226403236,0.01744094304740429
"She said all a body would have to do there was to go around all
day long with a harp and sing, forever and ever.",4,neutral,0.9045384526252747,0.014158620499074459,0.03431815281510353,0.01015037763863802,0.007368636317551136,0.9045384526252747,0.017999116331338882,0.011466634459793568
"So I didn’t think much
of it.",6,surprise,0.6898486614227295,0.01138363778591156,0.026256339624524117,0.005346331279724836,0.0029830902349203825,0.25996437668800354,0.004217537119984627,0.6898486614227295
But I never said so.,4,neutral,0.7875500917434692,0.034384071826934814,0.05445381626486778,0.021295063197612762,0.001989568118005991,0.7875500917434692,0.06778565794229507,0.032541703432798386
"I asked her if she reckoned Tom Sawyer
would go there, and she said not by a considerable sight.",6,surprise,0.5732041001319885,0.014126546680927277,0.03340074047446251,0.025320209562778473,0.006200509611517191,0.33404675126075745,0.013701147399842739,0.5732041001319885
"I was glad
about that, because I wanted him and me to be together.",3,joy,0.9874671101570129,0.001789622474461794,0.0014705696376040578,0.000289579649688676,0.9874671101570129,0.0029460659716278315,0.0028423985932022333,0.003194705583155155
"Miss Watson she kept pecking at me, and it got tiresome and lonesome.",1,disgust,0.39555099606513977,0.07309669256210327,0.39555099606513977,0.01340307667851448,0.023328663781285286,0.1122879758477211,0.37577542662620544,0.0065572839230299
"By-and-by they fetched the niggers in and had prayers, and then
everybody was off to bed.",4,neutral,0.8191625475883484,0.027791103348135948,0.04890942573547363,0.029005039483308792,0.021907443180680275,0.8191625475883484,0.032749176025390625,0.020475244149565697
"I went up to my room with a piece of candle,
and put it on the table.",1,disgust,0.4754215478897095,0.16210786998271942,0.4754215478897095,0.0633714497089386,0.02091393992304802,0.1984235942363739,0.011760286055505276,0.06800123304128647
"Then I set down in a chair by the window and
tried to think of something cheerful, but it warn’t no use.",5,sadness,0.9217941761016846,0.01401763129979372,0.011306839063763618,0.015972068533301353,0.02046424150466919,0.011926229111850262,0.9217941761016846,0.004518809728324413
"I felt so
lonesome I most wished I was dead.",5,sadness,0.8622139692306519,0.002027360489591956,0.029926516115665436,0.043883226811885834,0.006197008769959211,0.04128975048661232,0.8622139692306519,0.014462257735431194
"The stars were shining, and the
leaves rustled in the woods ever so mournful; and I heard an owl, away
off, who-whooing about somebody that was dead, and a whippowill and a
dog crying about somebody that was going to die; and the wind was
trying to whisper something to me, and I couldn’t make out what it was,
and so it made the cold shivers run over me.",5,sadness,0.4577886760234833,0.03808576241135597,0.03484822437167168,0.3512636125087738,0.00574091961607337,0.02566457726061344,0.4577886760234833,0.08660825341939926
"Then away out in the woods
I heard that kind of a sound that a ghost makes when it wants to tell
about something that’s on its mind and can’t make itself understood,
and so can’t rest easy in its grave, and has to go about that way every
night grieving.",2,fear,0.41673746705055237,0.005899472162127495,0.023166164755821228,0.41673746705055237,0.003100014990195632,0.10238656401634216,0.40899893641471863,0.039711374789476395
"I got so down-hearted and scared I did wish I had some
company.",2,fear,0.6079220175743103,0.007356792688369751,0.0017215717816725373,0.6079220175743103,0.00878396537154913,0.005004322621971369,0.36217430233955383,0.007037077099084854
"Pretty soon a spider went crawling up my shoulder, and I
flipped it off and it lit in the candle; and before I could budge it
was all shriveled up.",5,sadness,0.5144724249839783,0.03312278538942337,0.2110980898141861,0.11800484359264374,0.006253486964851618,0.04178725928068161,0.5144724249839783,0.07526113837957382
"I didn’t need anybody to tell me that that was an
awful bad sign and would fetch me some bad luck, so I was scared and
most shook the clothes off of me.",2,fear,0.536203145980835,0.011986099183559418,0.02688152901828289,0.536203145980835,0.02406413108110428,0.256072461605072,0.10082350671291351,0.04396919906139374
"I got up and turned around in my
tracks three times and crossed my breast every time; and then I tied up
a little lock of my hair with a thread to keep witches away.",4,neutral,0.25868484377861023,0.17168061435222626,0.1478026807308197,0.1494712084531784,0.025704413652420044,0.25868484377861023,0.056987978518009186,0.18966838717460632
"But I
hadn’t no confidence.",2,fear,0.8686143159866333,0.025671757757663727,0.010092326439917088,0.8686143159866333,0.0031265253201127052,0.0321907103061676,0.04702000319957733,0.01328449510037899
"You do that when you’ve lost a horseshoe that
you’ve found, instead of nailing it up over the door, but I hadn’t ever
heard anybody say it was any way to keep off bad luck when you’d killed
a spider.",4,neutral,0.5249464511871338,0.05540201812982559,0.2766299843788147,0.014732571318745613,0.005214185919612646,0.5249464511871338,0.02481861039996147,0.09825612604618073
"I set down again, a-shaking all over, and got out my pipe for a smoke;
for the house was all as still as death now, and so the widow wouldn’t
know.",2,fear,0.5066325664520264,0.07578296214342117,0.10699885338544846,0.5066325664520264,0.014044757932424545,0.1548253893852234,0.07266318053007126,0.06905228644609451
"Well, after a long time I heard the clock away off in the town go
boom—boom—boom—twelve licks; and all still again—stiller than ever.",6,surprise,0.39212238788604736,0.07025888562202454,0.087590791285038,0.05540210008621216,0.020822446793317795,0.31731918454170227,0.05648423358798027,0.39212238788604736
"Pretty soon I heard a twig snap down in the dark amongst the
trees—something was a stirring.",2,fear,0.9388057589530945,0.006956418044865131,0.011452492326498032,0.9388057589530945,0.00160408194642514,0.0066933101043105125,0.0026993006467819214,0.03178870677947998
I set still and listened.,4,neutral,0.7112967371940613,0.03020547144114971,0.10841798782348633,0.008529306389391422,0.027910074219107628,0.7112967371940613,0.10323068499565125,0.01040969230234623
"Directly I
could just barely hear a “_me-yow!",6,surprise,0.9005517363548279,0.019232895225286484,0.014099571853876114,0.015044606290757656,0.009798944927752018,0.02932083234190941,0.011951426975429058,0.9005517363548279
me-yow!_” down there.,4,neutral,0.28881123661994934,0.13840170204639435,0.055301278829574585,0.028052687644958496,0.22017280757427216,0.28881123661994934,0.06491559743881226,0.2043447196483612
That was good!,3,joy,0.9167060852050781,0.008121371269226074,0.003218982834368944,0.0006744095589965582,0.9167060852050781,0.021395189687609673,0.0019890456460416317,0.04789498820900917
"Says I, “_me-yow!",3,joy,0.41361311078071594,0.0625162348151207,0.020092617720365524,0.0064912294037640095,0.41361311078071594,0.1984344869852066,0.0683007761836052,0.23055154085159302
"me-yow!_” as soft as I could, and then I put out the
light and scrambled out of the window on to the shed.",4,neutral,0.2845032811164856,0.12488391995429993,0.09109616279602051,0.08930134028196335,0.14454905688762665,0.2845032811164856,0.08956022560596466,0.1761060506105423
"Then I slipped
down to the ground and crawled in among the trees, and, sure enough,
there was Tom Sawyer waiting for me.",2,fear,0.8886253237724304,0.010463028214871883,0.004610144533216953,0.8886253237724304,0.004193621221929789,0.013452891260385513,0.00446588359773159,0.07418910413980484
"
CHAPTER II.",4,neutral,0.8695928454399109,0.017489897087216377,0.03703681379556656,0.022127334028482437,0.011779983527958393,0.8695928454399109,0.020130764693021774,0.0218424703925848
"
We went tiptoeing along a path amongst the trees back towards the end
of the widow’s garden, stooping down so as the branches wouldn’t scrape
our heads.",4,neutral,0.42616990208625793,0.04586326703429222,0.10243198275566101,0.42616990208625793,0.01174041535705328,0.31214743852615356,0.05720621347427368,0.044440802186727524
"When we was passing by the kitchen I fell over a root and
made a noise.",2,fear,0.7163740992546082,0.061348382383584976,0.16157583892345428,0.7163740992546082,0.0020283351186662912,0.007914284244179726,0.021337280049920082,0.02942178212106228
We scrouched down and laid still.,2,fear,0.8354835510253906,0.00682757468894124,0.06308968365192413,0.8354835510253906,0.013723754324018955,0.03065316751599312,0.04844638332724571,0.0017759535694494843
"Miss Watson’s big
nigger, named Jim, was setting in the kitchen door; we could see him
pretty clear, because there was a light behind him.",1,disgust,0.7101981043815613,0.03337821364402771,0.7101981043815613,0.0810554027557373,0.004968584049493074,0.10885485261678696,0.009914360009133816,0.05163039267063141
"He got up and
stretched his neck out about a minute, listening.",1,disgust,0.49354293942451477,0.04467926546931267,0.49354293942451477,0.02381051331758499,0.006225124932825565,0.39913180470466614,0.020951801910996437,0.011658628471195698
Then he says:,4,neutral,0.8224484920501709,0.016239473596215248,0.014657645486295223,0.0030316843185573816,0.003246604697778821,0.8224484920501709,0.0032464235555380583,0.13712958991527557
“Who dah?”,6,surprise,0.6844059228897095,0.12429369986057281,0.1287584900856018,0.016057370230555534,0.007187466602772474,0.02724284864962101,0.01205420307815075,0.6844059228897095
"He listened some more; then he come tiptoeing down and stood right
between us; we could a touched him, nearly.",6,surprise,0.34464430809020996,0.05796556919813156,0.1443917155265808,0.22598104178905487,0.014053339138627052,0.18428251147270203,0.028681548312306404,0.34464430809020996
"Well, likely it was minutes
and minutes that there warn’t a sound, and we all there so close
together.",4,neutral,0.7608137130737305,0.014267400838434696,0.011042053811252117,0.11199568957090378,0.004872881807386875,0.7608137130737305,0.03945871442556381,0.05754954740405083
"There was a place on my ankle that got to itching, but I
dasn’t scratch it; and then my ear begun to itch; and next my back,
right between my shoulders.",4,neutral,0.23519258201122284,0.0717947855591774,0.13076530396938324,0.20886129140853882,0.02478768117725849,0.23519258201122284,0.22886699438095093,0.09973137080669403
Seemed like I’d die if I couldn’t scratch.,2,fear,0.36968711018562317,0.0381542444229126,0.07943911105394363,0.36968711018562317,0.005162153393030167,0.18274031579494476,0.2653597593307495,0.059457335621118546
"Well, I’ve noticed that thing plenty times since.",4,neutral,0.9210554361343384,0.006038841791450977,0.010531977750360966,0.001443491200916469,0.005604479927569628,0.9210554361343384,0.003450889140367508,0.05187491327524185
"If you are with the
quality, or at a funeral, or trying to go to sleep when you ain’t
sleepy—if you are anywheres where it won’t do for you to scratch, why
you will itch all over in upwards of a thousand places.",4,neutral,0.2670213580131531,0.17904433608055115,0.17497742176055908,0.1760995090007782,0.026571903377771378,0.2670213580131531,0.12515021860599518,0.05113520473241806
"Pretty soon Jim
says:",4,neutral,0.37398529052734375,0.0035571418702602386,0.001383708673529327,0.0012626409297809005,0.31247642636299133,0.37398529052734375,0.02068096399307251,0.2866538465023041
"“Say, who is you?",6,surprise,0.6669481992721558,0.0921747237443924,0.01817600429058075,0.07529526203870773,0.007986839860677719,0.13452661037445068,0.004892308264970779,0.6669481992721558
Whar is you?,6,surprise,0.8248229622840881,0.08862915635108948,0.022610781714320183,0.009746875613927841,0.007340035401284695,0.03793798014521599,0.008912213146686554,0.8248229622840881
Dog my cats ef I didn’ hear sumf’n.,1,disgust,0.4311853349208832,0.05050992593169212,0.4311853349208832,0.016976898536086082,0.03972483053803444,0.23588816821575165,0.15895187854766846,0.06676299124956131
"Well, I know what I’s gwyne to do: I’s gwyne to set down here and
listen tell I hears it agin.”",4,neutral,0.8327295184135437,0.020354557782411575,0.01919996179640293,0.013296335004270077,0.05596018582582474,0.8327295184135437,0.040747418999671936,0.0177120640873909
So he set down on the ground betwixt me and Tom.,1,disgust,0.30250540375709534,0.22104813158512115,0.30250540375709534,0.2219354212284088,0.007249284069985151,0.18767516314983368,0.04614386707544327,0.013442778959870338
"He leaned his back up
against a tree, and stretched his legs out till one of them most
touched one of mine.",1,disgust,0.741193950176239,0.07087045162916183,0.741193950176239,0.09605573117733002,0.004372093360871077,0.03863534331321716,0.03690106421709061,0.01197135355323553
My nose begun to itch.,1,disgust,0.41808509826660156,0.043917588889598846,0.41808509826660156,0.10715330392122269,0.00381826632656157,0.10640054196119308,0.30072110891342163,0.019904155284166336
"It itched till the tears
come into my eyes.",5,sadness,0.8693879842758179,0.025735650211572647,0.025940170511603355,0.008844601921737194,0.00199679471552372,0.0615539588034153,0.8693879842758179,0.0065408251248300076
But I dasn’t scratch.,4,neutral,0.5615512132644653,0.10536570847034454,0.0881626084446907,0.09181780368089676,0.011913413181900978,0.5615512132644653,0.11288803815841675,0.02830118127167225
"Then it begun to itch on the
inside.",1,disgust,0.5826733708381653,0.03036654181778431,0.5826733708381653,0.1195949986577034,0.003734939033165574,0.1305299997329712,0.11096885800361633,0.022131308913230896
Next I got to itching underneath.,4,neutral,0.4281209409236908,0.03967037796974182,0.3420768976211548,0.05431772395968437,0.007324247155338526,0.4281209409236908,0.11236067861318588,0.0161291491240263
"I didn’t know how I was going
to set still.",6,surprise,0.9266968369483948,0.014170119538903236,0.009582854807376862,0.022655796259641647,0.0030688962433487177,0.017057932913303375,0.00676756864413619,0.9266968369483948
"This miserableness went on as much as six or seven
minutes; but it seemed a sight longer than that.",4,neutral,0.42991432547569275,0.024330347776412964,0.21010512113571167,0.011501123197376728,0.046192657202482224,0.42991432547569275,0.23025952279567719,0.047696832567453384
"I was itching in
eleven different places now.",4,neutral,0.46775612235069275,0.04288411885499954,0.05827357992529869,0.18851083517074585,0.010350387543439865,0.46775612235069275,0.13208217918872833,0.10014275461435318
"I reckoned I couldn’t stand it more’n a
minute longer, but I set my teeth hard and got ready to try.",1,disgust,0.26861605048179626,0.21894313395023346,0.26861605048179626,0.06545939296483994,0.019374122843146324,0.22260047495365143,0.18601174652576447,0.01899508759379387
"Just then
Jim begun to breathe heavy; next he begun to snore—and then I was
pretty soon comfortable again.",2,fear,0.42021098732948303,0.018316693603992462,0.236369788646698,0.42021098732948303,0.021129176020622253,0.13680388033390045,0.0609419047832489,0.10622753202915192
"Tom he made a sign to me—kind of a little noise with his mouth—and we
went creeping away on our hands and knees.",2,fear,0.6389497518539429,0.09146590530872345,0.1886085718870163,0.6389497518539429,0.0032110842876136303,0.05388585478067398,0.011022692546248436,0.012856041081249714
"When we was ten foot off Tom
whispered to me, and wanted to tie Jim to the tree for fun.",1,disgust,0.460558146238327,0.277617484331131,0.460558146238327,0.053972214460372925,0.09330146014690399,0.07849285751581192,0.019320068880915642,0.016737811267375946
"But I said
no; he might wake and make a disturbance, and then they’d find out I
warn’t in.",4,neutral,0.4430723786354065,0.07134996354579926,0.030380547046661377,0.3902568519115448,0.006926568690687418,0.4430723786354065,0.04752146825194359,0.01049228385090828
"Then Tom said he hadn’t got candles enough, and he would
slip in the kitchen and get some more.",4,neutral,0.7498701214790344,0.028291206806898117,0.05004148185253143,0.009555123746395111,0.005207354202866554,0.7498701214790344,0.10706000030040741,0.049974773079156876
I didn’t want him to try.,0,anger,0.4347986578941345,0.4347986578941345,0.39111825823783875,0.06415009498596191,0.0032098127994686365,0.036656104028224945,0.06670095771551132,0.0033659280743449926
"I said
Jim might wake up and come.",4,neutral,0.7477301359176636,0.030090397223830223,0.019165078178048134,0.09841431677341461,0.021951988339424133,0.7477301359176636,0.0475185289978981,0.03512955456972122
"But Tom wanted to resk it; so we slid in
there and got three candles, and Tom laid five cents on the table for
pay.",4,neutral,0.780936062335968,0.1071038469672203,0.060086749494075775,0.005235346965491772,0.009893199428915977,0.780936062335968,0.024857966229319572,0.01188678853213787
"Then we got out, and I was in a sweat to get away; but nothing
would do Tom but he must crawl to where Jim was, on his hands and
knees, and play something on him.",4,neutral,0.32785844802856445,0.16278673708438873,0.1250021755695343,0.32064154744148254,0.011370413936674595,0.32785844802856445,0.032675307244062424,0.019665375351905823
"I waited, and it seemed a good while,
everything was so still and lonesome.",4,neutral,0.46640974283218384,0.0032392407301813364,0.01864534243941307,0.0038810933474451303,0.07478873431682587,0.46640974283218384,0.4160057008266449,0.01703018508851528
"As soon as Tom was back we cut along the path, around the garden fence,
and by-and-by fetched up on the steep top of the hill the other side of
the house.",2,fear,0.4509882926940918,0.05057166889309883,0.08748339861631393,0.4509882926940918,0.032780349254608154,0.07569971680641174,0.2441941350698471,0.05828244239091873
"Tom said he slipped Jim’s hat off of his head and hung it on
a limb right over him, and Jim stirred a little, but he didn’t wake.",4,neutral,0.47067388892173767,0.16881999373435974,0.15428103506565094,0.06740424036979675,0.00453151436522603,0.47067388892173767,0.06548996269702911,0.06879933178424835
"Afterwards Jim said the witches bewitched him and put him in a trance,
and rode him all over the State, and then set him under the trees
again, and hung his hat on a limb to show who done it.",4,neutral,0.5801531076431274,0.09758913516998291,0.13616648316383362,0.10787602514028549,0.00972020998597145,0.5801531076431274,0.037300702184438705,0.031194301322102547
"And next time
Jim told it he said they rode him down to New Orleans; and, after that,
every time he told it he spread it more and more, till by-and-by he
said they rode him all over the world, and tired him most to death, and
his back was all over saddle-boils.",4,neutral,0.3166760206222534,0.13913583755493164,0.03756601735949516,0.04462513327598572,0.02610790729522705,0.3166760206222534,0.1623346358537674,0.2735544443130493
"Jim was monstrous proud about it,
and he got so he wouldn’t hardly notice the other niggers.",1,disgust,0.45322924852371216,0.05963322892785072,0.45322924852371216,0.017634952440857887,0.01251694280654192,0.4133600890636444,0.006208313629031181,0.03741726651787758
"Niggers
would come miles to hear Jim tell about it, and he was more looked up
to than any nigger in that country.",4,neutral,0.44820910692214966,0.03748311847448349,0.4297628700733185,0.026673877611756325,0.015386302024126053,0.44820910692214966,0.015839509665966034,0.026645198464393616
"Strange niggers would stand with
their mouths open and look him all over, same as if he was a wonder.",6,surprise,0.8885772228240967,0.005849407985806465,0.01315047312527895,0.007489008828997612,0.001793280360288918,0.08099392056465149,0.0021467118058353662,0.8885772228240967
"Niggers is always talking about witches in the dark by the kitchen
fire; but whenever one was talking and letting on to know all about
such things, Jim would happen in and say, “Hm!",1,disgust,0.3300109803676605,0.06502529978752136,0.21447411179542542,0.3300109803676605,0.01666313037276268,0.08308462798595428,0.03239624574780464,0.2583455741405487
"What you know ’bout
witches?” and that nigger was corked up and had to take a back seat.",1,disgust,0.8025050759315491,0.10122208297252655,0.8025050759315491,0.014528460800647736,0.0039356607012450695,0.047220051288604736,0.020456044003367424,0.010132585652172565
"Jim always kept that five-center piece round his neck with a string,
and said it was a charm the devil give to him with his own hands, and
told him he could cure anybody with it and fetch witches whenever he
wanted to just by saying something to it; but he never told what it was
he said to it.",4,neutral,0.777901291847229,0.04549603909254074,0.08386945724487305,0.016049403697252274,0.024752087891101837,0.777901291847229,0.023742537945508957,0.028189167380332947
"Niggers would come from all around there and give Jim
anything they had, just for a sight of that five-center piece; but they
wouldn’t touch it, because the devil had had his hands on it.",1,disgust,0.4162501096725464,0.25081542134284973,0.4162501096725464,0.08948428928852081,0.004638430662453175,0.18296976387500763,0.0401000902056694,0.015741873532533646
"Jim was
most ruined for a servant, because he got stuck up on account of having
seen the devil and been rode by witches.",5,sadness,0.5137218832969666,0.09135530889034271,0.3168794810771942,0.009289247915148735,0.0027752278838306665,0.05746224522590637,0.5137218832969666,0.008516661822795868
"Well, when Tom and me got to the edge of the hilltop we looked away
down into the village and could see three or four lights twinkling,
where there was sick folks, maybe; and the stars over us was sparkling
ever so fine; and down by the village was the river, a whole mile
broad, and awful still and grand.",2,fear,0.5126887559890747,0.011543422937393188,0.30189454555511475,0.5126887559890747,0.02691570483148098,0.028064992278814316,0.038103874772787094,0.08078878372907639
