text,pred,label,prob,anger,disgust,fear,joy,neutral,sadness,surprise
"Your affectionate brother,",1,disgust,0.43677735328674316,0.1409408450126648,0.43677735328674316,0.003034129273146391,0.24767938256263733,0.1309879869222641,0.03035716712474823,0.010223135352134705
R. Walton,4,neutral,0.7489122748374939,0.026007233187556267,0.0283068660646677,0.016910618171095848,0.023351818323135376,0.7489122748374939,0.07646674662828445,0.08004450052976608
"
Letter 2",4,neutral,0.8745984435081482,0.02532907947897911,0.04351680353283882,0.008615758270025253,0.006825737189501524,0.8745984435081482,0.02962590754032135,0.011488290503621101
"_To Mrs. Saville, England._",4,neutral,0.5513582229614258,0.12838833034038544,0.07793261855840683,0.05515313893556595,0.04418833553791046,0.5513582229614258,0.08696584403514862,0.05601342022418976
"Archangel, 28th March, 17—.",4,neutral,0.719947338104248,0.03677001968026161,0.025176435708999634,0.026734545826911926,0.07140769809484482,0.719947338104248,0.0455058254301548,0.07445814460515976
"
How slowly the time passes here, encompassed as I am by frost and snow!",6,surprise,0.7174633145332336,0.0634717121720314,0.02271721512079239,0.06418629735708237,0.003977739252150059,0.10686357319355011,0.021320216357707977,0.7174633145332336
Yet a second step is taken towards my enterprise.,4,neutral,0.899982213973999,0.010633273050189018,0.012056129053235054,0.01472163014113903,0.005632712505757809,0.899982213973999,0.014707057736814022,0.04226701706647873
"I have hired a
vessel and am occupied in collecting my sailors; those whom I have
already engaged appear to be men on whom I can depend and are certainly
possessed of dauntless courage.",3,joy,0.37311097979545593,0.011141692288219929,0.010657266713678837,0.32469943165779114,0.20117129385471344,0.37311097979545593,0.03577926382422447,0.0434400849044323
"But I have one want which I have never yet been able to satisfy, and the
absence of the object of which I now feel as a most severe evil, I have no
friend, Margaret: when I am glowing with the enthusiasm of success, there
will be none to participate my joy; if I am assailed by disappointment, no
one will endeavour to sustain me in dejection.",5,sadness,0.547046959400177,0.07879514992237091,0.16991646587848663,0.03164892643690109,0.057958077639341354,0.10175269097089767,0.547046959400177,0.012881767936050892
"I shall commit my thoughts
to paper, it is true; but that is a poor medium for the communication of
feeling.",1,disgust,0.4679630398750305,0.02200472727417946,0.4679630398750305,0.01721159741282463,0.012116635218262672,0.10420394688844681,0.37442684173583984,0.0020732092671096325
"I desire the company of a man who could sympathise with me, whose
eyes would reply to mine.",1,disgust,0.4455567002296448,0.07175573706626892,0.4455567002296448,0.009589843451976776,0.24304817616939545,0.15155671536922455,0.07266560196876526,0.00582733191549778
"You may deem me romantic, my dear sister, but I
bitterly feel the want of a friend.",0,anger,0.8023020029067993,0.8023020029067993,0.002792413579300046,0.17848573625087738,0.0020106614101678133,0.002468283288180828,0.010029678232967854,0.0019110821885988116
"I have no one near me, gentle yet
courageous, possessed of a cultivated as well as of a capacious mind, whose
tastes are like my own, to approve or amend my plans.",4,neutral,0.4352697730064392,0.05857805535197258,0.053093165159225464,0.009264841675758362,0.397279292345047,0.4352697730064392,0.04156805947422981,0.0049468111246824265
"How would such a
friend repair the faults of your poor brother!",0,anger,0.5954881310462952,0.5954881310462952,0.26875558495521545,0.007871905341744423,0.002533520571887493,0.02227349393069744,0.0651506781578064,0.03792665898799896
"I am too ardent in execution
and too impatient of difficulties.",0,anger,0.9572945833206177,0.9572945833206177,0.011985099874436855,0.009573831222951412,0.0010848556412383914,0.010938423685729504,0.007878794334828854,0.001244319835677743
"But it is a still greater evil to me
that I am self-educated: for the first fourteen years of my life I ran wild
on a common and read nothing but our Uncle Thomas’ books of voyages.",1,disgust,0.40556684136390686,0.18121516704559326,0.1907595992088318,0.1534186452627182,0.01296616718173027,0.40556684136390686,0.029447510838508606,0.0266260989010334
"At that age I became acquainted with the celebrated poets of our own
country; but it was only when it had ceased to be in my power to derive its
most important benefits from such a conviction that I perceived the
necessity of becoming acquainted with more languages than that of my native
country.",3,joy,0.6688206791877747,0.028533466160297394,0.10144992917776108,0.03018677979707718,0.6688206791877747,0.054306164383888245,0.09777767211198807,0.018925288692116737
"Now I am twenty-eight and am in reality more illiterate than many
schoolboys of fifteen.",4,neutral,0.4531649947166443,0.019214138388633728,0.08449716866016388,0.07804324477910995,0.01595878414809704,0.4531649947166443,0.3131360113620758,0.03598569706082344
"It is true that I have thought more and that my
daydreams are more extended and magnificent, but they want (as the painters
call it) _keeping;_ and I greatly need a friend who would have sense
enough not to despise me as romantic, and affection enough for me to
endeavour to regulate my mind.",4,neutral,0.3368648886680603,0.14682266116142273,0.23967720568180084,0.02128150314092636,0.07053767889738083,0.3368648886680603,0.1089257225394249,0.07589034736156464
"Well, these are useless complaints; I shall certainly find no friend on the
wide ocean, nor even here in Archangel, among merchants and seamen.",4,neutral,0.3876362442970276,0.14090397953987122,0.38610926270484924,0.00780504709109664,0.007221259642392397,0.3876362442970276,0.06622297316789627,0.004101208411157131
"Yet
some feelings, unallied to the dross of human nature, beat even in these
rugged bosoms.",5,sadness,0.39374709129333496,0.13507750630378723,0.2523018717765808,0.006205354817211628,0.006825067102909088,0.20276418328285217,0.39374709129333496,0.003078868379816413
"My lieutenant, for instance, is a man of wonderful courage
and enterprise; he is madly desirous of glory, or rather, to word my phrase
more characteristically, of advancement in his profession.",2,fear,0.314481258392334,0.314481258392334,0.15387196838855743,0.24785767495632172,0.11673051118850708,0.09599675983190536,0.034396298229694366,0.036665502935647964
"He is an
Englishman, and in the midst of national and professional prejudices,
unsoftened by cultivation, retains some of the noblest endowments of
humanity.",1,disgust,0.6957204937934875,0.012292440049350262,0.6957204937934875,0.002757333219051361,0.007996952161192894,0.11593396961688995,0.1622001826763153,0.0030986382625997066
"I first became acquainted with him on board a whale vessel;
finding that he was unemployed in this city, I easily engaged him to assist
in my enterprise.",2,fear,0.5441585779190063,0.04554220288991928,0.037129778414964676,0.5441585779190063,0.3096715807914734,0.02653876505792141,0.010315527208149433,0.026643531396985054
"The master is a person of an excellent disposition and is remarkable in the
ship for his gentleness and the mildness of his discipline.",4,neutral,0.4243665337562561,0.0062866052612662315,0.350281685590744,0.003558363998308778,0.19277724623680115,0.4243665337562561,0.01207326352596283,0.010656376369297504
"This
circumstance, added to his well-known integrity and dauntless courage, made
me very desirous to engage him.",3,joy,0.6366446018218994,0.007218594197183847,0.006314462050795555,0.33125752210617065,0.6366446018218994,0.011857165955007076,0.00261301570571959,0.004094607196748257
"A youth passed in solitude, my best years
spent under your gentle and feminine fosterage, has so refined the
groundwork of my character that I cannot overcome an intense distaste to
the usual brutality exercised on board ship: I have never believed it to be
necessary, and when I heard of a mariner equally noted for his kindliness
of heart and the respect and obedience paid to him by his crew, I felt
myself peculiarly fortunate in being able to secure his services.",3,joy,0.3514868915081024,0.017971184104681015,0.3514868915081024,0.008245802484452724,0.35086381435394287,0.05307750776410103,0.21057812869548798,0.007776734884828329
"I heard
of him first in rather a romantic manner, from a lady who owes to him the
happiness of her life.",1,disgust,0.895106315612793,0.02324097603559494,0.895106315612793,0.0013474453007802367,0.008172750473022461,0.022392483428120613,0.044164810329675674,0.0055752107873559
"This, briefly, is his story.",4,neutral,0.9677832722663879,0.0055263158865273,0.0059999688528478146,0.004074420314282179,0.00444668298587203,0.9677832722663879,0.002396288327872753,0.009773047640919685
"Some years ago he loved
a young Russian lady of moderate fortune, and having amassed a considerable
sum in prize-money, the father of the girl consented to the match.",3,joy,0.4442201852798462,0.21891234815120697,0.15565821528434753,0.0037193777970969677,0.4442201852798462,0.06762591004371643,0.10326460003852844,0.006599328014999628
"He saw
his mistress once before the destined ceremony; but she was bathed in
tears, and throwing herself at his feet, entreated him to spare her,
confessing at the same time that she loved another, but that he was poor,
and that her father would never consent to the union.",1,disgust,0.5711714029312134,0.06870658695697784,0.5711714029312134,0.034057825803756714,0.0033296914771199226,0.012961631640791893,0.30743974447250366,0.002333077136427164
"My generous friend
reassured the suppliant, and on being informed of the name of her lover,
instantly abandoned his pursuit.",0,anger,0.7211551070213318,0.7211551070213318,0.1773797571659088,0.004392942879348993,0.005971736274659634,0.0354558601975441,0.052581071853637695,0.0030635178554803133
"He had already bought a farm with his
money, on which he had designed to pass the remainder of his life; but he
bestowed the whole on his rival, together with the remains of his
prize-money to purchase stock, and then himself solicited the young
woman’s father to consent to her marriage with her lover.",1,disgust,0.6783912181854248,0.2005356252193451,0.6783912181854248,0.006270735990256071,0.009734299033880234,0.04896825551986694,0.049064259976148605,0.007035673130303621
"But the old
man decidedly refused, thinking himself bound in honour to my friend, who,
when he found the father inexorable, quitted his country, nor returned
until he heard that his former mistress was married according to her
inclinations.",1,disgust,0.6347784399986267,0.1746181845664978,0.6347784399986267,0.012871959246695042,0.006623511202633381,0.06353312730789185,0.10263417661190033,0.004940615966916084
“What a noble fellow!” you will exclaim.,3,joy,0.42957520484924316,0.10568897426128387,0.04077928140759468,0.0041785999201238155,0.42957520484924316,0.07366277277469635,0.0038170896004885435,0.34229809045791626
"He is
so; but then he is wholly uneducated: he is as silent as a Turk, and a kind
of ignorant carelessness attends him, which, while it renders his conduct
the more astonishing, detracts from the interest and sympathy which
otherwise he would command.",6,surprise,0.4907672703266144,0.030446108430624008,0.3039969205856323,0.007747524417936802,0.0035966713912785053,0.13212205469608307,0.03132351115345955,0.4907672703266144
"Yet do not suppose, because I complain a little or because I can
conceive a consolation for my toils which I may never know, that I am
wavering in my resolutions.",2,fear,0.7875536680221558,0.052429407835006714,0.015462031587958336,0.7875536680221558,0.04496752843260765,0.05403143912553787,0.043957214802503586,0.0015988406958058476
"Those are as fixed as fate, and my voyage
is only now delayed until the weather shall permit my embarkation.",5,sadness,0.6031044721603394,0.013617041520774364,0.009439473040401936,0.02346017397940159,0.004100494086742401,0.3281289339065552,0.6031044721603394,0.018149401992559433
"The
winter has been dreadfully severe, but the spring promises well, and it
is considered as a remarkably early season, so that perhaps I may sail
sooner than I expected.",2,fear,0.988419771194458,0.0013262091670185328,0.0012887641787528992,0.988419771194458,0.0012139041209593415,0.0033717951737344265,0.0033316800836473703,0.001047908328473568
"I shall do nothing rashly: you know me
sufficiently to confide in my prudence and considerateness whenever the
safety of others is committed to my care.",2,fear,0.8848900198936462,0.08415129780769348,0.004703892860561609,0.8848900198936462,0.006501650437712669,0.01370318979024887,0.005059440154582262,0.0009904373437166214
"I cannot describe to you my sensations on the near prospect of my
undertaking.",2,fear,0.9417048692703247,0.004349010065197945,0.030761610716581345,0.9417048692703247,0.0018445749301463366,0.010767080821096897,0.006337749306112528,0.004235098138451576
"It is impossible to communicate to you a conception of
the trembling sensation, half pleasurable and half fearful, with which
I am preparing to depart.",2,fear,0.9917945265769958,0.0007505490793846548,0.0010700046550482512,0.9917945265769958,0.0018312641186639667,0.00210068142041564,0.0018313052132725716,0.000621706829406321
"I am going to unexplored regions, to “the
land of mist and snow,” but I shall kill no albatross; therefore do not
be alarmed for my safety or if I should come back to you as worn and
woeful as the “Ancient Mariner.” You will smile at my allusion, but I
will disclose a secret.",2,fear,0.3507027328014374,0.02365252561867237,0.050228312611579895,0.3507027328014374,0.2391061633825302,0.23369021713733673,0.07244209200143814,0.03017798624932766
"I have often attributed my attachment to, my
passionate enthusiasm for, the dangerous mysteries of ocean to that
production of the most imaginative of modern poets.",2,fear,0.8791422843933105,0.052513957023620605,0.00670207105576992,0.8791422843933105,0.016229689121246338,0.03664590045809746,0.004393173381686211,0.004372904542833567
"There is something
at work in my soul which I do not understand.",5,sadness,0.3661741316318512,0.053055621683597565,0.1609070748090744,0.1347505897283554,0.002593219978734851,0.16879154741764069,0.3661741316318512,0.11372778564691544
"I am practically
industrious—painstaking, a workman to execute with perseverance and
labour—but besides this there is a love for the marvellous, a belief
in the marvellous, intertwined in all my projects, which hurries me out
of the common pathways of men, even to the wild sea and unvisited
regions I am about to explore.",3,joy,0.7500261664390564,0.0048047201707959175,0.004754671361297369,0.013657704927027225,0.7500261664390564,0.19317923486232758,0.014879587106406689,0.01869799755513668
But to return to dearer considerations.,4,neutral,0.7057895660400391,0.007119392976164818,0.01840895600616932,0.010810918174684048,0.05848536640405655,0.7057895660400391,0.18285854160785675,0.016527334228157997
"Shall I meet you again, after
having traversed immense seas, and returned by the most southern cape of
Africa or America?",4,neutral,0.7866953611373901,0.007103855721652508,0.00903540849685669,0.05678888410329819,0.011227906681597233,0.7866953611373901,0.009665440768003464,0.11948312073945999
"I dare not expect such success, yet I cannot bear to
look on the reverse of the picture.",6,surprise,0.42622050642967224,0.10124729573726654,0.035217441618442535,0.2771090269088745,0.009951568208634853,0.10578776895999908,0.044466402381658554,0.42622050642967224
"Continue for the present to write to
me by every opportunity: I may receive your letters on some occasions when
I need them most to support my spirits.",4,neutral,0.765752911567688,0.00961101520806551,0.006428394932299852,0.008840817958116531,0.18772675096988678,0.765752911567688,0.014112552627921104,0.007527509238570929
I love you very tenderly.,3,joy,0.9613800048828125,0.0029615098610520363,0.006914351135492325,0.0007004353683441877,0.9613800048828125,0.014290114864706993,0.012050289660692215,0.0017032320611178875
"Remember me with affection, should you never hear from me again.",5,sadness,0.32667699456214905,0.14746008813381195,0.14234526455402374,0.10731867700815201,0.013627413660287857,0.2608321011066437,0.32667699456214905,0.0017395211616531014
"Your affectionate brother,
 Robert Walton",1,disgust,0.3067115545272827,0.14995963871479034,0.3067115545272827,0.0027995198033750057,0.23040319979190826,0.2549489140510559,0.03776941075921059,0.01740783080458641
"
Letter 3",4,neutral,0.9074522852897644,0.017526080831885338,0.026352614164352417,0.005447910167276859,0.004777478985488415,0.9074522852897644,0.02588091790676117,0.012562654912471771
"_To Mrs. Saville, England._",4,neutral,0.5513582229614258,0.12838833034038544,0.07793261855840683,0.05515313893556595,0.04418833553791046,0.5513582229614258,0.08696584403514862,0.05601342022418976
"July 7th, 17—.",4,neutral,0.29390206933021545,0.13668806850910187,0.056591931730508804,0.061390552669763565,0.21699027717113495,0.29390206933021545,0.10412612557411194,0.13031093776226044
"
My dear Sister,",5,sadness,0.704410970211029,0.004078517202287912,0.010756518691778183,0.008256185799837112,0.03096742369234562,0.12334601581096649,0.704410970211029,0.11818438023328781
"I write a few lines in haste to say that I am safe—and well advanced
on my voyage.",2,fear,0.8574838042259216,0.015236829407513142,0.003907968755811453,0.8574838042259216,0.007298791781067848,0.10619142651557922,0.003063028212636709,0.006818140856921673
"This letter will reach England by a merchantman now on
its homeward voyage from Archangel; more fortunate than I, who may not
see my native land, perhaps, for many years.",3,joy,0.6005839109420776,0.0018141951877623796,0.0016322238370776176,0.008130713365972042,0.6005839109420776,0.2504746615886688,0.017347149550914764,0.1200171485543251
"I am, however, in good
spirits: my men are bold and apparently firm of purpose, nor do the
floating sheets of ice that continually pass us, indicating the dangers
of the region towards which we are advancing, appear to dismay them.",2,fear,0.3606588542461395,0.07168616354465485,0.023187683895230293,0.3606588542461395,0.10797722637653351,0.09508582949638367,0.2995131313800812,0.041891030967235565
"We
have already reached a very high latitude; but it is the height of
summer, and although not so warm as in England, the southern gales,
which blow us speedily towards those shores which I so ardently desire
to attain, breathe a degree of renovating warmth which I had not
expected.",4,neutral,0.40327924489974976,0.06183280050754547,0.013042327016592026,0.050619758665561676,0.40327924489974976,0.24555332958698273,0.15086199343204498,0.07481053471565247
"No incidents have hitherto befallen us that would make a figure in a
letter.",4,neutral,0.6257967352867126,0.047247596085071564,0.09102270752191544,0.05080261081457138,0.004390128422528505,0.6257967352867126,0.06770078837871552,0.11303943395614624
