text,pred,label,prob,anger,disgust,fear,joy,neutral,sadness,surprise
Would the fall _never_ come to an end?,4,neutral,0.4366772174835205,0.0705128163099289,0.01850924640893936,0.360869437456131,0.002709402469918132,0.4366772174835205,0.06921542435884476,0.041506413370370865
"“I wonder how
many miles I’ve fallen by this time?” she said aloud.",6,surprise,0.9705862402915955,0.006498347036540508,0.004824935458600521,0.0033420268446207047,0.0019421230535954237,0.010166064836084843,0.002640276215970516,0.9705862402915955
"“I must be
getting somewhere near the centre of the earth.",4,neutral,0.4800228774547577,0.017017265781760216,0.02940419316291809,0.3010503947734833,0.0043983678333461285,0.4800228774547577,0.022875245660543442,0.14523173868656158
"Let me see: that would
be four thousand miles down, I think—” (for, you see, Alice had learnt
several things of this sort in her lessons in the schoolroom, and
though this was not a _very_ good opportunity for showing off her
knowledge, as there was no one to listen to her, still it was good
practice to say it over) “—yes, that’s about the right distance—but
then I wonder what Latitude or Longitude I’ve got to?” (Alice had no
idea what Latitude was, or Longitude either, but thought they were nice
grand words to say.)",4,neutral,0.47593244910240173,0.03101724199950695,0.025870999321341515,0.0185269545763731,0.1325870305299759,0.47593244910240173,0.02498377114534378,0.2910815179347992
Presently she began again.,4,neutral,0.3716054856777191,0.1375817209482193,0.25038543343544006,0.19336599111557007,0.0032367834355682135,0.3716054856777191,0.030555332079529762,0.013269275426864624
"“I wonder if I shall fall right _through_
the earth!",6,surprise,0.9449867606163025,0.011013404466211796,0.006918062921613455,0.008016059175133705,0.003455033991485834,0.020630007609725,0.0049806940369307995,0.9449867606163025
"How funny it’ll seem to come out among the people that walk
with their heads downward!",6,surprise,0.8952319622039795,0.012696162797510624,0.009204225614666939,0.003170759417116642,0.044708672910928726,0.029878489673137665,0.0051097022369503975,0.8952319622039795
"The Antipathies, I think—” (she was rather
glad there _was_ no one listening, this time, as it didn’t sound at all
the right word) “—but I shall have to ask them what the name of the
country is, you know.",4,neutral,0.4062146842479706,0.0232525821775198,0.06076308339834213,0.028666852042078972,0.011774597689509392,0.4062146842479706,0.32741492986679077,0.14191322028636932
"Please, Ma’am, is this New Zealand or Australia?”
(and she tried to curtsey as she spoke—fancy _curtseying_ as you’re
falling through the air!",6,surprise,0.348781019449234,0.09439703822135925,0.022515589371323586,0.02259734272956848,0.22875487804412842,0.2655125558376312,0.017441552132368088,0.348781019449234
Do you think you could manage it?),4,neutral,0.4265105128288269,0.08499743789434433,0.037123601883649826,0.010908002965152264,0.008438791148364544,0.4265105128288269,0.008317098021507263,0.4237045645713806
"“And what
an ignorant little girl she’ll think me for asking!",6,surprise,0.5676918029785156,0.2199844866991043,0.11554033309221268,0.01419042982161045,0.00963745079934597,0.05277300253510475,0.020182564854621887,0.5676918029785156
"No, it’ll never do
to ask: perhaps I shall see it written up somewhere.”",4,neutral,0.9065454602241516,0.013045305386185646,0.017899813130497932,0.02203599363565445,0.005135409999638796,0.9065454602241516,0.02537492848932743,0.009963059797883034
"Down, down, down.",4,neutral,0.6184068918228149,0.022397201508283615,0.06510265171527863,0.062367625534534454,0.009907516650855541,0.6184068918228149,0.094251848757267,0.12756618857383728
"There was nothing else to do, so Alice soon began
talking again.",4,neutral,0.6952152848243713,0.046101950109004974,0.07058501988649368,0.04721101000905037,0.024487847462296486,0.6952152848243713,0.10999365150928497,0.006405206397175789
"“Dinah’ll miss me very much to-night, I should think!”
(Dinah was the cat.)",5,sadness,0.8270765542984009,0.021500367671251297,0.01904815249145031,0.04156291112303734,0.012612083926796913,0.06274855881929398,0.8270765542984009,0.015451313927769661
"“I hope they’ll remember her saucer of milk at
tea-time.",4,neutral,0.9494166970252991,0.004445694852620363,0.005962466821074486,0.003380184294655919,0.021163398399949074,0.9494166970252991,0.007310308050364256,0.008321142755448818
Dinah my dear!,6,surprise,0.5654764771461487,0.10833052545785904,0.05832940712571144,0.01592271402478218,0.11092544347047806,0.0310255978256464,0.10998982936143875,0.5654764771461487
I wish you were down here with me!,6,surprise,0.6350272297859192,0.03778484836220741,0.019281016662716866,0.0250979196280241,0.04326257482171059,0.057885266840457916,0.18166112899780273,0.6350272297859192
"There are
no mice in the air, I’m afraid, but you might catch a bat, and that’s
very like a mouse, you know.",2,fear,0.8878225088119507,0.011625290848314762,0.024391205981373787,0.8878225088119507,0.002895763609558344,0.051469799131155014,0.008455167524516582,0.013340230099856853
"But do cats eat bats, I wonder?” And here
Alice began to get rather sleepy, and went on saying to herself, in a
dreamy sort of way, “Do cats eat bats?",4,neutral,0.40467536449432373,0.08030441403388977,0.2733459174633026,0.04078172519803047,0.002276952378451824,0.18632061779499054,0.012294981628656387,0.40467536449432373
"Do cats eat bats?” and
sometimes, “Do bats eat cats?” for, you see, as she couldn’t answer
either question, it didn’t much matter which way she put it.",4,neutral,0.585391640663147,0.06548678874969482,0.2502245008945465,0.05187591537833214,0.00642044935375452,0.585391640663147,0.015153353102505207,0.025447329506278038
"She felt
that she was dozing off, and had just begun to dream that she was
walking hand in hand with Dinah, and saying to her very earnestly,
“Now, Dinah, tell me the truth: did you ever eat a bat?” when suddenly,
thump!",2,fear,0.45321255922317505,0.05138009041547775,0.03309362009167671,0.45321255922317505,0.005429762415587902,0.032981179654598236,0.021671287715435028,0.40223148465156555
thump!,6,surprise,0.6926999688148499,0.09315840154886246,0.03900177404284477,0.005296302028000355,0.08500279486179352,0.04895816370844841,0.035882554948329926,0.6926999688148499
"down she came upon a heap of sticks and dry leaves, and
the fall was over.",1,disgust,0.8354743123054504,0.05329476296901703,0.8354743123054504,0.043068308383226395,0.004918629303574562,0.01334684994071722,0.024324264377355576,0.025572864338755608
"Alice was not a bit hurt, and she jumped up on to her feet in a moment:
she looked up, but it was all dark overhead; before her was another
long passage, and the White Rabbit was still in sight, hurrying down
it.",2,fear,0.7664800882339478,0.030404407531023026,0.011269625276327133,0.7664800882339478,0.0062743183225393295,0.030563756823539734,0.021360935643315315,0.13364681601524353
"There was not a moment to be lost: away went Alice like the wind,
and was just in time to hear it say, as it turned a corner, “Oh my ears
and whiskers, how late it’s getting!” She was close behind it when she
turned the corner, but the Rabbit was no longer to be seen: she found
herself in a long, low hall, which was lit up by a row of lamps hanging
from the roof.",6,surprise,0.6573691964149475,0.02195972204208374,0.039859261363744736,0.1832260638475418,0.006811903323978186,0.05266217887401581,0.03811171278357506,0.6573691964149475
"There were doors all round the hall, but they were all locked; and when
Alice had been all the way down one side and up the other, trying every
door, she walked sadly down the middle, wondering how she was ever to
get out again.",6,surprise,0.5152485370635986,0.004847980570048094,0.004180224146693945,0.019941089674830437,0.0019376866985112429,0.015387792140245438,0.4384566843509674,0.5152485370635986
"Suddenly she came upon a little three-legged table, all made of solid
glass; there was nothing on it except a tiny golden key, and Alice’s
first thought was that it might belong to one of the doors of the hall;
but, alas!",6,surprise,0.5988641977310181,0.006650766357779503,0.011382030323147774,0.020032502710819244,0.006918240804225206,0.036637116223573685,0.3195151388645172,0.5988641977310181
"either the locks were too large, or the key was too small,
but at any rate it would not open any of them.",4,neutral,0.8471536040306091,0.016266798600554466,0.023639408871531487,0.009451108984649181,0.0018534131813794374,0.8471536040306091,0.0668821930885315,0.034753527492284775
"However, on the second
time round, she came upon a low curtain she had not noticed before, and
behind it was a little door about fifteen inches high: she tried the
little golden key in the lock, and to her great delight it fitted!",6,surprise,0.46526092290878296,0.010265126824378967,0.036020100116729736,0.0595037043094635,0.46526092290878296,0.04361904785037041,0.005902267061173916,0.37942883372306824
"Alice opened the door and found that it led into a small passage, not
much larger than a rat-hole: she knelt down and looked along the
passage into the loveliest garden you ever saw.",6,surprise,0.4420587718486786,0.017132874578237534,0.08853449672460556,0.23810334503650665,0.06346113979816437,0.14125442504882812,0.009454901330173016,0.4420587718486786
"How she longed to get
out of that dark hall, and wander about among those beds of bright
flowers and those cool fountains, but she could not even get her head
through the doorway; “and even if my head would go through,” thought
poor Alice, “it would be of very little use without my shoulders.",4,neutral,0.37152716517448425,0.03581923991441727,0.07579891383647919,0.17923609912395477,0.009057934395968914,0.24381966888904572,0.37152716517448425,0.08474095165729523
"Oh,
how I wish I could shut up like a telescope!",6,surprise,0.6793554425239563,0.031277839094400406,0.0390973724424839,0.02242978662252426,0.01675361581146717,0.03262872248888016,0.17845727503299713,0.6793554425239563
"I think I could, if I only
knew how to begin.” For, you see, so many out-of-the-way things had
happened lately, that Alice had begun to think that very few things
indeed were really impossible.",6,surprise,0.38857603073120117,0.03540756180882454,0.03294220566749573,0.19456930458545685,0.0201431754976511,0.38857603073120117,0.01815021224319935,0.31021150946617126
"There seemed to be no use in waiting by the little door, so she went
back to the table, half hoping she might find another key on it, or at
any rate a book of rules for shutting people up like telescopes: this
time she found a little bottle on it, (“which certainly was not here
before,” said Alice,) and round the neck of the bottle was a paper
label, with the words “DRINK ME,” beautifully printed on it in large
letters.",4,neutral,0.6023727059364319,0.044903386384248734,0.12426936626434326,0.039993032813072205,0.012560377828776836,0.6023727059364319,0.021130302920937538,0.15477077662944794
"It was all very well to say “Drink me,” but the wise little Alice was
not going to do _that_ in a hurry.",4,neutral,0.7575060129165649,0.022768868133425713,0.0388479121029377,0.025319164618849754,0.01256086677312851,0.7575060129165649,0.13213305175304413,0.010864113457500935
"“No, I’ll look first,” she said,
“and see whether it’s marked ‘_poison_’ or not”; for she had read
several nice little histories about children who had got burnt, and
eaten up by wild beasts and other unpleasant things, all because they
_would_ not remember the simple rules their friends had taught them:
such as, that a red-hot poker will burn you if you hold it too long;
and that if you cut your finger _very_ deeply with a knife, it usually
bleeds; and she had never forgotten that, if you drink much from a
bottle marked “poison,” it is almost certain to disagree with you,
sooner or later.",4,neutral,0.33422333002090454,0.274050772190094,0.17621789872646332,0.057866137474775314,0.011161858215928078,0.33422333002090454,0.1299407184123993,0.016539238393306732
"However, this bottle was _not_ marked “poison,” so Alice ventured to
taste it, and finding it very nice, (it had, in fact, a sort of mixed
flavour of cherry-tart, custard, pine-apple, roast turkey, toffee, and
hot buttered toast,) she very soon finished it off.",4,neutral,0.7644811272621155,0.007848603650927544,0.028977710753679276,0.002752590226009488,0.14607742428779602,0.7644811272621155,0.01064495462924242,0.039217643439769745
"“What a curious feeling!” said Alice; “I must be shutting up like a
telescope.”",6,surprise,0.9408532381057739,0.003679444082081318,0.008334551006555557,0.005897996015846729,0.002347127068787813,0.0373721607029438,0.0015154574066400528,0.9408532381057739
"And so it was indeed: she was now only ten inches high, and her face
brightened up at the thought that she was now the right size for going
through the little door into that lovely garden.",3,joy,0.48891326785087585,0.0055037448182702065,0.008078517392277718,0.010653406381607056,0.48891326785087585,0.0839371383190155,0.006559696979820728,0.39635422825813293
"First, however, she
waited for a few minutes to see if she was going to shrink any further:
she felt a little nervous about this; “for it might end, you know,”
said Alice to herself, “in my going out altogether, like a candle.",2,fear,0.6529375314712524,0.08101382106542587,0.09585432708263397,0.6529375314712524,0.013872984796762466,0.10966552793979645,0.03042246773838997,0.016233336180448532
"I
wonder what I should be like then?” And she tried to fancy what the
flame of a candle is like after the candle is blown out, for she could
not remember ever having seen such a thing.",6,surprise,0.4417272210121155,0.047583166509866714,0.42658016085624695,0.027399372309446335,0.003011861816048622,0.04232139140367508,0.011376846581697464,0.4417272210121155
"After a while, finding that nothing more happened, she decided on going
into the garden at once; but, alas for poor Alice!",5,sadness,0.8984972834587097,0.0038958971854299307,0.003983302507549524,0.0042959111742675304,0.009330137632787228,0.02055751159787178,0.8984972834587097,0.059439923614263535
"when she got to the
door, she found she had forgotten the little golden key, and when she
went back to the table for it, she found she could not possibly reach
it: she could see it quite plainly through the glass, and she tried her
best to climb up one of the legs of the table, but it was too slippery;
and when she had tired herself out with trying, the poor little thing
sat down and cried.",5,sadness,0.37013325095176697,0.019401805475354195,0.034047409892082214,0.2209000587463379,0.004103214479982853,0.02541511505842209,0.37013325095176697,0.3259992003440857
"“Come, there’s no use in crying like that!” said Alice to herself,
rather sharply; “I advise you to leave off this minute!” She generally
gave herself very good advice, (though she very seldom followed it),
and sometimes she scolded herself so severely as to bring tears into
her eyes; and once she remembered trying to box her own ears for having
cheated herself in a game of croquet she was playing against herself,
for this curious child was very fond of pretending to be two people.",0,anger,0.4109046757221222,0.4109046757221222,0.30386191606521606,0.10755261778831482,0.010206202045083046,0.09175870567560196,0.03706370294094086,0.0386522114276886
"“But it’s no use now,” thought poor Alice, “to pretend to be two
people!",0,anger,0.4531080722808838,0.4531080722808838,0.4255469739437103,0.026533683761954308,0.00601047370582819,0.05132034793496132,0.02040645107626915,0.01707407832145691
"Why, there’s hardly enough of me left to make _one_ respectable
person!”",6,surprise,0.6697072982788086,0.06007300317287445,0.08943916112184525,0.005497502163052559,0.0023745752405375242,0.14551004767417908,0.027398455888032913,0.6697072982788086
"Soon her eye fell on a little glass box that was lying under the table:
she opened it, and found in it a very small cake, on which the words
“EAT ME” were beautifully marked in currants.",4,neutral,0.5264975428581238,0.025809835642576218,0.17458045482635498,0.04356880858540535,0.01760210655629635,0.5264975428581238,0.007014538161456585,0.2049267292022705
"“Well, I’ll eat it,” said
Alice, “and if it makes me grow larger, I can reach the key; and if it
makes me grow smaller, I can creep under the door; so either way I’ll
get into the garden, and I don’t care which happens!”",0,anger,0.4021707773208618,0.3270929455757141,0.08852381259202957,0.1441425085067749,0.015417210757732391,0.4021707773208618,0.014269703067839146,0.008383072912693024
"She ate a little bit, and said anxiously to herself, “Which way?",2,fear,0.6691361665725708,0.023451341316103935,0.02364126779139042,0.6691361665725708,0.008751596324145794,0.21086101233959198,0.009601986035704613,0.05455669015645981
"Which
way?”, holding her hand on the top of her head to feel which way it was
growing, and she was quite surprised to find that she remained the same
size: to be sure, this generally happens when one eats cake, but Alice
had got so much into the way of expecting nothing but out-of-the-way
things to happen, that it seemed quite dull and stupid for life to go
on in the common way.",6,surprise,0.600023090839386,0.0043111760169267654,0.008431331254541874,0.0025592364836484194,0.007315413560718298,0.04410763084888458,0.3332521617412567,0.600023090839386
"So she set to work, and very soon finished off the cake.",3,joy,0.7738453149795532,0.008094243705272675,0.00500053446739912,0.001426183502189815,0.7738453149795532,0.17682784795761108,0.003671220736578107,0.031134601682424545
CHAPTER II.,4,neutral,0.8631787300109863,0.01898202858865261,0.04240270331501961,0.02169126644730568,0.013571621850132942,0.8631787300109863,0.022046290338039398,0.01812743954360485
The Pool of Tears,5,sadness,0.6696599125862122,0.011914866045117378,0.025624537840485573,0.009291443042457104,0.00499303312972188,0.25105854868888855,0.6696599125862122,0.027457624673843384
"
“Curiouser and curiouser!” cried Alice (she was so much surprised, that
for the moment she quite forgot how to speak good English); “now I’m
opening out like the largest telescope that ever was!",6,surprise,0.8823861479759216,0.010567293502390385,0.0019878100138157606,0.004908672999590635,0.06879952549934387,0.02563623897731304,0.005714294966310263,0.8823861479759216
"Good-bye, feet!”
(for when she looked down at her feet, they seemed to be almost out of
sight, they were getting so far off).",3,joy,0.6915759444236755,0.03530316427350044,0.013541351072490215,0.00509688351303339,0.6915759444236755,0.21053624153137207,0.019335685297846794,0.024610789492726326
"“Oh, my poor little feet, I
wonder who will put on your shoes and stockings for you now, dears?",6,surprise,0.3413315415382385,0.0725274607539177,0.19879202544689178,0.06358128041028976,0.0046662273816764355,0.04056050255894661,0.2785409688949585,0.3413315415382385
"I’m
sure _I_ shan’t be able!",5,sadness,0.3792046010494232,0.03397434204816818,0.020120752975344658,0.11763965338468552,0.016811443492770195,0.10587107390165329,0.3792046010494232,0.3263780474662781
"I shall be a great deal too far off to trouble
myself about you: you must manage the best way you can;—but I must be
kind to them,” thought Alice, “or perhaps they won’t walk the way I
want to go!",5,sadness,0.2972499430179596,0.2267281860113144,0.04880393296480179,0.05506906658411026,0.043205901980400085,0.239144966006279,0.2972499430179596,0.08979801088571548
"Let me see: I’ll give them a new pair of boots every
Christmas.”",4,neutral,0.8641326427459717,0.019078662618994713,0.008185891434550285,0.0027535033877938986,0.0740627646446228,0.8641326427459717,0.006315452046692371,0.02547113597393036
And she went on planning to herself how she would manage it.,4,neutral,0.9071305394172668,0.038411274552345276,0.024821266531944275,0.004421140067279339,0.005355264060199261,0.9071305394172668,0.007209794130176306,0.01265067420899868
"“They must
go by the carrier,” she thought; “and how funny it’ll seem, sending
presents to one’s own feet!",6,surprise,0.7132928371429443,0.031238779425621033,0.031568627804517746,0.007363458164036274,0.15764480829238892,0.046359043568372726,0.012532397173345089,0.7132928371429443
And how odd the directions will look!,1,disgust,0.44734546542167664,0.03686083108186722,0.44734546542167664,0.017792118713259697,0.005467464216053486,0.040933623909950256,0.016856219619512558,0.4347442388534546
"     _Alice’s Right Foot, Esq., Hearthrug, near the Fender,_ (_with
     Alice’s love_).",4,neutral,0.4328326880931854,0.02154836617410183,0.004215517546981573,0.00830306950956583,0.22209131717681885,0.4328326880931854,0.11249543726444244,0.1985136717557907
"Oh dear, what nonsense I’m talking!”",1,disgust,0.44084644317626953,0.2815389335155487,0.44084644317626953,0.033479515463113785,0.00456162728369236,0.015392107889056206,0.025412369519472122,0.19876892864704132
"Just then her head struck against the roof of the hall: in fact she was
now more than nine feet high, and she at once took up the little golden
key and hurried off to the garden door.",6,surprise,0.48462939262390137,0.03905652463436127,0.0834672823548317,0.19309863448143005,0.015263915061950684,0.14714893698692322,0.03733528032898903,0.48462939262390137
Poor Alice!,5,sadness,0.9438591599464417,0.008421522565186024,0.009201561100780964,0.0015792283229529858,0.0030433600768446922,0.015048693865537643,0.9438591599464417,0.018846457824110985
"It was as much as she could do, lying down on one side, to
look through into the garden with one eye; but to get through was more
hopeless than ever: she sat down and began to cry again.",5,sadness,0.4647076725959778,0.002261133398860693,0.006758903153240681,0.36297863721847534,0.07059787958860397,0.07839907705783844,0.4647076725959778,0.01429675705730915
"“You ought to be ashamed of yourself,” said Alice, “a great girl like
you,” (she might well say this), “to go on crying in this way!",1,disgust,0.4054326117038727,0.0922994539141655,0.4054326117038727,0.018921319395303726,0.016695601865649223,0.10234779119491577,0.037658922374248505,0.32664424180984497
"Stop
this moment, I tell you!” But she went on all the same, shedding
gallons of tears, until there was a large pool all round her, about
four inches deep and reaching half down the hall.",0,anger,0.3156560957431793,0.3156560957431793,0.13327258825302124,0.12778711318969727,0.007435179315507412,0.09315377473831177,0.06235061585903168,0.2603447139263153
"After a time she heard a little pattering of feet in the distance, and
she hastily dried her eyes to see what was coming.",2,fear,0.7597158551216125,0.021025359630584717,0.1528794765472412,0.7597158551216125,0.0028865495696663857,0.031199941411614418,0.00843406468629837,0.02385864593088627
"It was the White
Rabbit returning, splendidly dressed, with a pair of white kid gloves
in one hand and a large fan in the other: he came trotting along in a
great hurry, muttering to himself as he came, “Oh!",6,surprise,0.35137996077537537,0.1238766759634018,0.04619006812572479,0.044636260718107224,0.08457507193088531,0.32307296991348267,0.026268990710377693,0.35137996077537537
"the Duchess, the
Duchess!",6,surprise,0.6533809900283813,0.1732989251613617,0.05113706365227699,0.010338930413126945,0.0629248172044754,0.03248279541730881,0.016436491161584854,0.6533809900283813
Oh!,6,surprise,0.899001955986023,0.033794745802879333,0.02002456597983837,0.004693068563938141,0.020199168473482132,0.012687151320278645,0.009599330835044384,0.899001955986023
"won’t she be savage if I’ve kept her waiting!” Alice felt
so desperate that she was ready to ask help of any one; so, when the
Rabbit came near her, she began, in a low, timid voice, “If you please,
sir—” The Rabbit started violently, dropped the white kid gloves and
the fan, and skurried away into the darkness as hard as he could go.",2,fear,0.7639473080635071,0.07815022021532059,0.011366662569344044,0.7639473080635071,0.003535020397976041,0.06756693869829178,0.06141621246933937,0.014017707668244839
"Alice took up the fan and gloves, and, as the hall was very hot, she
kept fanning herself all the time she went on talking: “Dear, dear!",0,anger,0.3176339566707611,0.3176339566707611,0.1247222051024437,0.0410788469016552,0.11229771375656128,0.10573550313711166,0.1035786122083664,0.19495323300361633
"How
queer everything is to-day!",6,surprise,0.49738696217536926,0.045751042664051056,0.004661479964852333,0.010722466744482517,0.1107417419552803,0.2882761061191559,0.04246032238006592,0.49738696217536926
And yesterday things went on just as usual.,4,neutral,0.8201916813850403,0.01055736280977726,0.01071026362478733,0.002386821899563074,0.11365985125303268,0.8201916813850403,0.016338543966412544,0.02615552954375744
I wonder if I’ve been changed in the night?,6,surprise,0.965869128704071,0.006292169447988272,0.005270746070891619,0.003878695424646139,0.0020495052449405193,0.013534369878470898,0.003105419222265482,0.965869128704071
"Let me think: was I the
same when I got up this morning?",4,neutral,0.5104582905769348,0.01220705360174179,0.01455480046570301,0.011335010640323162,0.003673121565952897,0.5104582905769348,0.004735895432531834,0.44303593039512634
"I almost think I can remember feeling
a little different.",4,neutral,0.3792147636413574,0.009354936890304089,0.06036654859781265,0.1341392695903778,0.00803424883633852,0.3792147636413574,0.03341968357563019,0.3754706084728241
"But if I’m not the same, the next question is, Who
in the world am I?",4,neutral,0.6405083537101746,0.024602504447102547,0.011529325507581234,0.021151050925254822,0.0028513441793620586,0.6405083537101746,0.004896076861768961,0.29446128010749817
"Ah, _that’s_ the great puzzle!” And she began
thinking over all the children she knew that were of the same age as
herself, to see if she could have been changed for any of them.",4,neutral,0.579731285572052,0.03161200135946274,0.011224128305912018,0.010881924070417881,0.019558558240532875,0.579731285572052,0.01320475060492754,0.33378738164901733
"“I’m sure I’m not Ada,” she said, “for her hair goes in such long
ringlets, and mine doesn’t go in ringlets at all; and I’m sure I can’t
be Mabel, for I know all sorts of things, and she, oh!",4,neutral,0.41136157512664795,0.06151829659938812,0.09952164441347122,0.035478536039590836,0.03884474188089371,0.41136157512664795,0.06976774334907532,0.28350746631622314
"she knows such a
very little!",6,surprise,0.7605715394020081,0.055363353341817856,0.08967061340808868,0.007821053266525269,0.023192835971713066,0.043326929211616516,0.020053673535585403,0.7605715394020081
"Besides, _she’s_ she, and _I’m_ I, and—oh dear, how
puzzling it all is!",3,joy,0.47012853622436523,0.039313893765211105,0.019101884216070175,0.005945021752268076,0.47012853622436523,0.058102529495954514,0.037505120038986206,0.3699030578136444
I’ll try if I know all the things I used to know.,4,neutral,0.9553508162498474,0.009010309353470802,0.010875346139073372,0.003081984119489789,0.0074089402332901955,0.9553508162498474,0.006930761970579624,0.00734182121232152
"Let me see: four times five is twelve, and four times six is thirteen,
and four times seven is—oh dear!",6,surprise,0.8277882933616638,0.033274855464696884,0.0315457358956337,0.016406351700425148,0.036466024816036224,0.03283398598432541,0.02168477326631546,0.8277882933616638
"I shall never get to twenty at that
rate!",0,anger,0.5349704027175903,0.5349704027175903,0.16606208682060242,0.04321424290537834,0.014431621879339218,0.049531590193510056,0.09052649885416031,0.10126364231109619
"However, the Multiplication Table doesn’t signify: let’s try
Geography.",4,neutral,0.9678260684013367,0.0059129586443305016,0.008739365264773369,0.003538664896041155,0.003425138769671321,0.9678260684013367,0.0025838627479970455,0.007973968982696533
"London is the capital of Paris, and Paris is the capital of
Rome, and Rome—no, _that’s_ all wrong, I’m certain!",0,anger,0.3473905026912689,0.3473905026912689,0.08546187728643417,0.09142404049634933,0.04872499033808708,0.2676795423030853,0.03961227834224701,0.1197066530585289
"I must have been
changed for Mabel!",6,surprise,0.7291878461837769,0.04489158093929291,0.054736725986003876,0.008313826285302639,0.0070283617824316025,0.09912429749965668,0.0567173957824707,0.7291878461837769
