text,pred,label,prob,anger,disgust,fear,joy,neutral,sadness,surprise
"He started, made a short run, and stopped and looked over his shoulder.",2,fear,0.8167849183082581,0.07414337247610092,0.024131478741765022,0.8167849183082581,0.002350884722545743,0.05406825989484787,0.010715873911976814,0.017805293202400208
"“There, sir!” I timidly explained.",2,fear,0.9939066767692566,0.000957624870352447,0.0008976735989563167,0.9939066767692566,0.0010438630124554038,0.0013207908486947417,0.001040432252921164,0.0008329261909238994
“Also Georgiana.,4,neutral,0.8763331770896912,0.004437517840415239,0.006364360451698303,0.004115689545869827,0.011741768568754196,0.8763331770896912,0.014178959652781487,0.08282845467329025
That’s my mother.”,4,neutral,0.7747978568077087,0.04917480796575546,0.06005809083580971,0.012914670631289482,0.011826903559267521,0.7747978568077087,0.03989211469888687,0.05133560299873352
"“Oh!” said he, coming back.",6,surprise,0.32444924116134644,0.25703200697898865,0.07798072695732117,0.061855122447013855,0.13633790612220764,0.11068596690893173,0.03165903687477112,0.32444924116134644
"“And is that your father alonger your
mother?”",4,neutral,0.751248300075531,0.019291575998067856,0.015446160919964314,0.017109129577875137,0.0033969604410231113,0.751248300075531,0.014214102178812027,0.17929379642009735
"“Yes, sir,” said I; “him too; late of this parish.”",4,neutral,0.6084176301956177,0.027167635038495064,0.06213854253292084,0.10805559158325195,0.003773426404222846,0.6084176301956177,0.13361504673957825,0.056832119822502136
"“Ha!” he muttered then, considering.",3,joy,0.5575098991394043,0.09237989038228989,0.1346510648727417,0.005287261679768562,0.5575098991394043,0.16127456724643707,0.004130336456000805,0.04476713389158249
"“Who d’ye live with,—supposin’
you’re kindly let to live, which I han’t made up my mind about?”",4,neutral,0.6833981275558472,0.1364859789609909,0.052248600870370865,0.03413466364145279,0.03305541351437569,0.6833981275558472,0.02063668705523014,0.04004061594605446
"“My sister, sir,—Mrs.",2,fear,0.3151768743991852,0.05930468812584877,0.10066408663988113,0.3151768743991852,0.027734888717532158,0.18359336256980896,0.22933329641819,0.08419278264045715
"Joe Gargery,—wife of Joe Gargery, the blacksmith,
sir.”",5,sadness,0.35394251346588135,0.05986400693655014,0.08757985383272171,0.03469562530517578,0.1962738037109375,0.21128126978874207,0.35394251346588135,0.05636296421289444
"“Blacksmith, eh?” said he.",4,neutral,0.40192508697509766,0.07715032994747162,0.19711601734161377,0.025218892842531204,0.03834625333547592,0.40192508697509766,0.009508971124887466,0.25073447823524475
And looked down at his leg.,1,disgust,0.7185147404670715,0.04634273052215576,0.7185147404670715,0.09457679092884064,0.005902801174670458,0.05712665244936943,0.038751270622015,0.038784969598054886
"After darkly looking at his leg and me several times, he came closer to
my tombstone, took me by both arms, and tilted me back as far as he
could hold me; so that his eyes looked most powerfully down into mine,
and mine looked most helplessly up into his.",2,fear,0.9787040948867798,0.004503952339291573,0.003501372179016471,0.9787040948867798,0.0015560005558654666,0.0021765781566500664,0.0076108272187411785,0.0019471666309982538
"“Now lookee here,” he said, “the question being whether you’re to be
let to live.",4,neutral,0.8738523721694946,0.0340425968170166,0.05368746072053909,0.017541935667395592,0.005107490345835686,0.8738523721694946,0.006140900310128927,0.009627168998122215
You know what a file is?”,4,neutral,0.641625702381134,0.06451433151960373,0.08242803812026978,0.009451649151742458,0.0072919693775475025,0.641625702381134,0.005056132096797228,0.18963214755058289
"“Yes, sir.”",4,neutral,0.750389814376831,0.01857832632958889,0.03338419646024704,0.1612473726272583,0.008862029761075974,0.750389814376831,0.022205151617527008,0.005333113484084606
“And you know what wittles is?”,4,neutral,0.5656301379203796,0.09998863190412521,0.2240249514579773,0.02076045051217079,0.01668255589902401,0.5656301379203796,0.016333673149347305,0.05657952278852463
"“Yes, sir.”",4,neutral,0.750389814376831,0.01857832632958889,0.03338419646024704,0.1612473726272583,0.008862029761075974,0.750389814376831,0.022205151617527008,0.005333113484084606
"After each question he tilted me over a little more, so as to give me a
greater sense of helplessness and danger.",2,fear,0.9326319098472595,0.0027470141649246216,0.0036142945755273104,0.9326319098472595,0.004168337676674128,0.03266153857111931,0.0207044780254364,0.0034724336583167315
“You get me a file.” He tilted me again.,0,anger,0.46036672592163086,0.46036672592163086,0.11863631010055542,0.053728137165308,0.006791208870708942,0.318686306476593,0.027128875255584717,0.014662465080618858
"“And you get me wittles.” He
tilted me again.",4,neutral,0.4559388756752014,0.16457338631153107,0.20621517300605774,0.0775618851184845,0.013420538045465946,0.4559388756752014,0.07478735595941544,0.007502793800085783
“You bring ’em both to me.” He tilted me again.,4,neutral,0.37611451745033264,0.32487383484840393,0.13727249205112457,0.10591985285282135,0.006458453834056854,0.37611451745033264,0.028776461258530617,0.02058425173163414
"“Or
I’ll have your heart and liver out.” He tilted me again.",4,neutral,0.29179686307907104,0.24966588616371155,0.10307441651821136,0.28544387221336365,0.005168800242245197,0.29179686307907104,0.05616633966565132,0.008683848194777966
"I was dreadfully frightened, and so giddy that I clung to him with both
hands, and said, “If you would kindly please to let me keep upright,
sir, perhaps I shouldn’t be sick, and perhaps I could attend more.”",2,fear,0.5108413696289062,0.0032118698582053185,0.0041977702639997005,0.5108413696289062,0.022231582552194595,0.1553533673286438,0.2957640588283539,0.00839998573064804
"He gave me a most tremendous dip and roll, so that the church jumped
over its own weathercock.",4,neutral,0.570444643497467,0.022109607234597206,0.01241189707070589,0.10585489869117737,0.047148678451776505,0.570444643497467,0.020296327769756317,0.22173401713371277
"Then, he held me by the arms, in an upright
position on the top of the stone, and went on in these fearful terms:—",2,fear,0.9900216460227966,0.0021142615005373955,0.0012542890617623925,0.9900216460227966,0.0009243662934750319,0.0032569405157119036,0.0011100819101557136,0.0013183504343032837
"“You bring me, to-morrow morning early, that file and them wittles.",4,neutral,0.9087458848953247,0.01122463308274746,0.015497093088924885,0.008577889762818813,0.012965877540409565,0.9087458848953247,0.020691871643066406,0.022296737879514694
"You
bring the lot to me, at that old Battery over yonder.",4,neutral,0.8669957518577576,0.01148596964776516,0.009630447253584862,0.008398599922657013,0.011927514337003231,0.8669957518577576,0.02431020326912403,0.06725145876407623
"You do it, and
you never dare to say a word or dare to make a sign concerning your
having seen such a person as me, or any person sumever, and you shall
be let to live.",0,anger,0.4576825201511383,0.4576825201511383,0.010674288496375084,0.050704941153526306,0.027618292719125748,0.22326868772506714,0.22489851713180542,0.0051527563482522964
"You fail, or you go from my words in any partickler, no
matter how small it is, and your heart and your liver shall be tore
out, roasted, and ate.",0,anger,0.4904462993144989,0.4904462993144989,0.34567826986312866,0.03311263024806976,0.0022431889083236456,0.08359838277101517,0.042723648250103,0.0021975624840706587
"Now, I ain’t alone, as you may think I am.",4,neutral,0.60223788022995,0.04408198222517967,0.08197253197431564,0.05003635585308075,0.010910382494330406,0.60223788022995,0.19181375205516815,0.018947111442685127
"There’s a young man hid with me, in comparison with which young man I
am a Angel.",1,disgust,0.7592129111289978,0.01712794601917267,0.7592129111289978,0.007235097233206034,0.002369119320064783,0.13023298978805542,0.01798996888101101,0.0658319815993309
That young man hears the words I speak.,1,disgust,0.9530472755432129,0.01701240800321102,0.9530472755432129,0.004364452324807644,0.003152671502903104,0.01958061009645462,0.0016558318166062236,0.0011868845904245973
"That young man has
a secret way pecooliar to himself, of getting at a boy, and at his
heart, and at his liver.",1,disgust,0.8822729587554932,0.036396756768226624,0.8822729587554932,0.005870779510587454,0.0020293882116675377,0.054550256580114365,0.013314574956893921,0.005565306171774864
"It is in wain for a boy to attempt to hide
himself from that young man.",1,disgust,0.8638628125190735,0.0816158726811409,0.8638628125190735,0.004793231841176748,0.0007470211712643504,0.03710280731320381,0.010013665072619915,0.0018646627431735396
"A boy may lock his door, may be warm in
bed, may tuck himself up, may draw the clothes over his head, may think
himself comfortable and safe, but that young man will softly creep and
creep his way to him and tear him open.",2,fear,0.4015432596206665,0.055317483842372894,0.2101154923439026,0.4015432596206665,0.07108059525489807,0.1804126799106598,0.07599502056837082,0.005535450764000416
"I am a keeping that young man
from harming of you at the present moment, with great difficulty.",0,anger,0.317475825548172,0.317475825548172,0.15792366862297058,0.21808218955993652,0.023836473003029823,0.0422588586807251,0.23897044360637665,0.001452577649615705
"I
find it wery hard to hold that young man off of your inside.",2,fear,0.47788071632385254,0.03875770792365074,0.21610280871391296,0.47788071632385254,0.01153391133993864,0.045748259872198105,0.20227856934070587,0.007698108907788992
"Now, what
do you say?”",6,surprise,0.4589167535305023,0.365512490272522,0.05641383305191994,0.04793713614344597,0.0069954488426446915,0.055684931576251984,0.008539389818906784,0.4589167535305023
"I said that I would get him the file, and I would get him what broken
bits of food I could, and I would come to him at the Battery, early in
the morning.",4,neutral,0.7661237716674805,0.10771124809980392,0.036867763847112656,0.04691826179623604,0.009299947880208492,0.7661237716674805,0.027657898142933846,0.005421117879450321
“Say Lord strike you dead if you don’t!” said the man.,0,anger,0.597929835319519,0.597929835319519,0.09381615370512009,0.25691255927085876,0.002169037936255336,0.028235021978616714,0.01259138248860836,0.008346029557287693
"I said so, and he took me down.",0,anger,0.7069198489189148,0.7069198489189148,0.07987424731254578,0.07157916575670242,0.003919151145964861,0.07021939009428024,0.06108468770980835,0.006403412204235792
"“Now,” he pursued, “you remember what you’ve undertook, and you
remember that young man, and you get home!”",0,anger,0.44288551807403564,0.44288551807403564,0.08973841369152069,0.04225187003612518,0.03471219912171364,0.3441682457923889,0.014183818362653255,0.03205997124314308
"“Goo-good night, sir,” I faltered.",3,joy,0.4627735912799835,0.022241933271288872,0.05284596607089043,0.12238332629203796,0.4627735912799835,0.27640199661254883,0.029145944863557816,0.03420731797814369
"“Much of that!” said he, glancing about him over the cold wet flat.",1,disgust,0.4360909163951874,0.2392406016588211,0.4360909163951874,0.14411911368370056,0.01076247077435255,0.07875154167413712,0.02025485225021839,0.07078054547309875
"“I
wish I was a frog.",4,neutral,0.34037432074546814,0.006999097764492035,0.04808518663048744,0.2135317176580429,0.012258822098374367,0.34037432074546814,0.3254510164260864,0.05329986289143562
Or a eel!”,1,disgust,0.7203028798103333,0.03162047639489174,0.7203028798103333,0.03580613434314728,0.0157015398144722,0.1707276552915573,0.010536706075072289,0.015304625034332275
"At the same time, he hugged his shuddering body in both his
arms,—clasping himself, as if to hold himself together,—and limped
towards the low church wall.",2,fear,0.560795783996582,0.16471387445926666,0.14015159010887146,0.560795783996582,0.00475296750664711,0.05116095393896103,0.05411618947982788,0.024308616295456886
"As I saw him go, picking his way among the
nettles, and among the brambles that bound the green mounds, he looked
in my young eyes as if he were eluding the hands of the dead people,
stretching up cautiously out of their graves, to get a twist upon his
ankle and pull him in.",2,fear,0.4622242748737335,0.015105870552361012,0.4622242748737335,0.406895250082016,0.0031961859203875065,0.0926126092672348,0.01062735728919506,0.00933848600834608
"When he came to the low church wall, he got over it, like a man whose
legs were numbed and stiff, and then turned round to look for me.",1,disgust,0.5042403936386108,0.07435724139213562,0.5042403936386108,0.2840796113014221,0.002574412152171135,0.10102181136608124,0.015635795891284943,0.01809072680771351
"When
I saw him turning, I set my face towards home, and made the best use of
my legs.",1,disgust,0.5888757705688477,0.13792648911476135,0.5888757705688477,0.24852316081523895,0.007307307329028845,0.004856844898313284,0.010203350335359573,0.0023070713505148888
"But presently I looked over my shoulder, and saw him going on
again towards the river, still hugging himself in both arms, and
picking his way with his sore feet among the great stones dropped into
the marshes here and there, for stepping-places when the rains were
heavy or the tide was in.",1,disgust,0.34330183267593384,0.1141224056482315,0.34330183267593384,0.18521909415721893,0.014028587378561497,0.22460614144802094,0.08997051417827606,0.02875133417546749
"The marshes were just a long black horizontal line then, as I stopped
to look after him; and the river was just another horizontal line, not
nearly so broad nor yet so black; and the sky was just a row of long
angry red lines and dense black lines intermixed.",0,anger,0.4643447697162628,0.4643447697162628,0.06494574248790741,0.10105136036872864,0.00734060350805521,0.1492205560207367,0.04091086983680725,0.17218609154224396
"On the edge of the
river I could faintly make out the only two black things in all the
prospect that seemed to be standing upright; one of these was the
beacon by which the sailors steered,—like an unhooped cask upon a
pole,—an ugly thing when you were near it; the other, a gibbet, with
some chains hanging to it which had once held a pirate.",1,disgust,0.491232305765152,0.023911690339446068,0.491232305765152,0.13680584728717804,0.005461520049721003,0.25628331303596497,0.027150413021445274,0.059154897928237915
"The man was
limping on towards this latter, as if he were the pirate come to life,
and come down, and going back to hook himself up again.",4,neutral,0.6204771399497986,0.03575420752167702,0.2753036320209503,0.027635838836431503,0.004270622041076422,0.6204771399497986,0.014675104059278965,0.02188337966799736
"It gave me a
terrible turn when I thought so; and as I saw the cattle lifting their
heads to gaze after him, I wondered whether they thought so too.",2,fear,0.8805558085441589,0.005667852703481913,0.041883643716573715,0.8805558085441589,0.002395687159150839,0.005114304833114147,0.0031521585769951344,0.06123064458370209
"I
looked all round for the horrible young man, and could see no signs of
him.",2,fear,0.8701766133308411,0.008182292804121971,0.09586267173290253,0.8701766133308411,0.00126997334882617,0.0026178767438977957,0.014777892269194126,0.007112524006515741
"But now I was frightened again, and ran home without stopping.",2,fear,0.9944236874580383,0.0008115165401250124,0.0006086524808779359,0.9944236874580383,0.0007019434706307948,0.0011124740121886134,0.001471235416829586,0.0008705450454726815
"
Chapter II.",4,neutral,0.4757469594478607,0.02864793874323368,0.05967329069972038,0.25194573402404785,0.10436561703681946,0.4757469594478607,0.054628416895866394,0.024991994723677635
"
My sister, Mrs. Joe Gargery, was more than twenty years older than I,
and had established a great reputation with herself and the neighbours
because she had brought me up “by hand.” Having at that time to find
out for myself what the expression meant, and knowing her to have a
hard and heavy hand, and to be much in the habit of laying it upon her
husband as well as upon me, I supposed that Joe Gargery and I were both
brought up by hand.",4,neutral,0.2503054141998291,0.059777528047561646,0.17907677590847015,0.18174497783184052,0.16967493295669556,0.2503054141998291,0.046843916177749634,0.11257647722959518
"She was not a good-looking woman, my sister; and I had a general
impression that she must have made Joe Gargery marry her by hand.",1,disgust,0.7131670713424683,0.038304682821035385,0.7131670713424683,0.0226113423705101,0.00447385199368,0.08289969712495804,0.0982835665345192,0.04025975614786148
"Joe
was a fair man, with curls of flaxen hair on each side of his smooth
face, and with eyes of such a very undecided blue that they seemed to
have somehow got mixed with their own whites.",4,neutral,0.7841387987136841,0.011713284067809582,0.023111455142498016,0.004830843769013882,0.046933289617300034,0.7841387987136841,0.02467825450003147,0.10459411144256592
"He was a mild,
good-natured, sweet-tempered, easy-going, foolish, dear fellow,—a sort
of Hercules in strength, and also in weakness.",3,joy,0.36635786294937134,0.021168334409594536,0.2617078125476837,0.00801896583288908,0.36635786294937134,0.2727484107017517,0.06649801135063171,0.0035005847457796335
"My sister, Mrs. Joe, with black hair and eyes, had such a prevailing
redness of skin that I sometimes used to wonder whether it was possible
she washed herself with a nutmeg-grater instead of soap.",4,neutral,0.4224841296672821,0.026800423860549927,0.15437962114810944,0.027288692072033882,0.0038603509310632944,0.4224841296672821,0.01638893410563469,0.34879785776138306
"She was tall
and bony, and almost always wore a coarse apron, fastened over her
figure behind with two loops, and having a square impregnable bib in
front, that was stuck full of pins and needles.",1,disgust,0.5538873672485352,0.04179255664348602,0.5538873672485352,0.020627304911613464,0.010723457671701908,0.24355822801589966,0.07648216187953949,0.05292892828583717
"She made it a powerful
merit in herself, and a strong reproach against Joe, that she wore this
apron so much.",1,disgust,0.6994916200637817,0.08448153734207153,0.6994916200637817,0.007281685248017311,0.0023068170994520187,0.19661349058151245,0.004891604650765657,0.0049333940260112286
"Though I really see no reason why she should have worn
it at all; or why, if she did wear it at all, she should not have taken
it off, every day of her life.",5,sadness,0.4771288335323334,0.07709542661905289,0.02815760299563408,0.03213037550449371,0.004869517870247364,0.2314544916152954,0.4771288335323334,0.14916370809078217
"Joe’s forge adjoined our house, which was a wooden house, as many of
the dwellings in our country were,—most of them, at that time.",4,neutral,0.5272418260574341,0.07071655988693237,0.05823511630296707,0.044046077877283096,0.04074358195066452,0.5272418260574341,0.04514327272772789,0.21387352049350739
"When I
ran home from the churchyard, the forge was shut up, and Joe was
sitting alone in the kitchen.",5,sadness,0.49636679887771606,0.0743752121925354,0.06442561745643616,0.2772861123085022,0.0036752885207533836,0.01392713189125061,0.49636679887771606,0.06994377821683884
"Joe and I being fellow-sufferers, and
having confidences as such, Joe imparted a confidence to me, the moment
I raised the latch of the door and peeped in at him opposite to it,
sitting in the chimney corner.",2,fear,0.533819317817688,0.1312987208366394,0.11725831031799316,0.533819317817688,0.026143845170736313,0.10055632889270782,0.0251365527510643,0.06578689068555832
“Mrs.,4,neutral,0.6858358383178711,0.02344217151403427,0.053086504340171814,0.06117283180356026,0.02008230611681938,0.6858358383178711,0.06893523782491684,0.08744514733552933
"Joe has been out a dozen times, looking for you, Pip.",4,neutral,0.8778602480888367,0.010960331186652184,0.005053878296166658,0.0028332078363746405,0.019810769706964493,0.8778602480888367,0.014566910453140736,0.06891458481550217
"And she’s
out now, making it a baker’s dozen.”",4,neutral,0.762641191482544,0.018336482346057892,0.009601842612028122,0.002507744589820504,0.043720100075006485,0.762641191482544,0.01396730076521635,0.14922526478767395
“Is she?”,6,surprise,0.6533088088035583,0.05548340454697609,0.0297598484903574,0.04565541073679924,0.004782794043421745,0.20004625618457794,0.010963449254631996,0.6533088088035583
"“Yes, Pip,” said Joe; “and what’s worse, she’s got Tickler with her.”",1,disgust,0.934249222278595,0.04541512951254845,0.934249222278595,0.008166146464645863,0.0008044113055802882,0.006164333317428827,0.0043981377966701984,0.0008025749120861292
"At this dismal intelligence, I twisted the only button on my waistcoat
round and round, and looked in great depression at the fire.",5,sadness,0.8358194828033447,0.008431877940893173,0.06593567878007889,0.068796806037426,0.0021912590600550175,0.016752732917666435,0.8358194828033447,0.0020722062326967716
"Tickler
was a wax-ended piece of cane, worn smooth by collision with my tickled
frame.",4,neutral,0.46121475100517273,0.2219548523426056,0.09185521304607391,0.029350435361266136,0.007821478880941868,0.46121475100517273,0.08296135812997818,0.1048419252038002
"“She sot down,” said Joe, “and she got up, and she made a grab at
Tickler, and she Ram-paged out.",4,neutral,0.3675839900970459,0.18841779232025146,0.2688954472541809,0.06409616023302078,0.015195298008620739,0.3675839900970459,0.035794150084257126,0.06001710146665573
